SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;Grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;codice_orario;Cod_Reg;Areageo_5;WLE_MAT_200;LIVELLI_WLE_MAT;peso_studente;peso_classe;peso_scuola;ESCS_studente
539;85;18519;2;10;2;5;4;1;1;3;4;4;0;6;0;4;2;3;1;133,0317006;1;13,79761905;7;1,971088435;-2,400797989
539;85;6377;2;10;2;11;4;1;1;1;1;1;0;6;0;5;2;3;1;162,7446915;1;13,79761905;7;1,971088435;-0,887504697
539;85;6378;2;10;1;11;4;1;1;1;1;1;0;6;0;5;2;3;1;148,688459;1;13,79761905;7;1,971088435; 
539;85;6379;2;10;2;3;4;1;1;1;1;1;0;6;0;3;2;3;1;187,1438004;2;13,79761905;7;1,971088435; 
539;85;6900;2;10;2;1;4;1;1;1;1;1;0;7;0;6;2;3;1;177,0687035;2;13,79761905;7;1,971088435;0,669779036
539;85;7741;2;10;2;2;4;1;1;1;1;1;0;6;0;8;2;3;1;187,1438004;2;13,79761905;7;1,971088435; 
539;85;9059;2;10;1;12;4;1;1;1;1;1;0;6;0;6;2;3;1;170,678452;2;13,79761905;7;1,971088435;-0,280294855
539;85;9060;2;10;1;11;4;1;1;1;1;1;0;6;0;5;2;3;1;194,8692091;3;13,79761905;7;1,971088435;0,770977567
539;85;9061;2;10;2;12;4;1;1;1;1;1;0;6;0;4;2;3;1;183,2754614;2;13,79761905;7;1,971088435; 
539;85;11898;2;10;2;11;4;1;1;1;1;1;0;6;0;4;2;3;1;192,941023;3;13,79761905;7;1,971088435;0,344005653
539;85;12104;2;10;1;9;4;1;1;1;1;1;0;7;0;5;2;3;1;136,4990943;1;13,79761905;7;1,971088435;2,230336945
539;85;12105;2;10;1;11;4;1;1;1;1;1;0;6;0;6;2;3;1;190,5080068;3;13,79761905;7;1,971088435;0,010542861
539;85;12290;2;10;2;11;4;1;1;1;1;1;0;6;0;5;2;3;1;168,8895892;2;13,79761905;7;1,971088435;0,473833427
539;85;12527;2;10;2;8;4;1;1;1;1;1;0;6;0;4;2;3;1;179,3735001;2;13,79761905;7;1,971088435;-0,104239447
539;85;12528;2;10;1;6;4;3;1;2;3;3;0;8;0;5;2;3;1;201,3436807;3;13,79761905;7;1,971088435;-0,265515881
539;85;13671;2;10;2;3;4;3;1;2;3;3;0;6;0;5;2;3;1;140,8079389;1;13,79761905;7;1,971088435;-0,265515881
539;85;13741;2;10;2;3;4;1;1;1;1;4;0;6;0;3;2;3;1;162,2762133;1;13,79761905;7;1,971088435;-0,887504697
539;85;14241;2;10;2;12;4;1;1;1;1;1;0;6;0;4;2;3;1;197,3919482;3;13,79761905;7;1,971088435;0,861634264
539;85;16278;2;10;2;11;3;1;3;3;4;4;0;5;0;3;2;3;1;140,8961872;1;13,79761905;7;1,971088435;-0,559505222
539;85;16291;2;10;2;7;3;1;3;1;1;1;0;7;0;4;2;3;1;137,3432127;1;13,79761905;7;1,971088435; 
539;85;16964;2;10;2;4;3;1;3;1;1;1;0;6;0;5;2;3;1;179,3735001;2;13,79761905;7;1,971088435; 
539;85;17379;2;10;1;3;3;1;3;1;1;1;0;6;0;4;2;3;1;179,3735001;2;13,79761905;7;1,971088435; 
540;86;3171;1;10;1;5;4;1;1;1;1;1;0;7;0;5;2;3;1;188,6588093;3;12,1622807;3,342105263;3,639107612;-2,248768323
540;86;3767;1;10;2;1;4;1;1;3;3;3;0;6;0;4;2;3;1;169,5213308;2;12,1622807;3,342105263;3,639107612;-0,750254005
540;86;5690;1;10;1;3;4;1;1;1;1;1;0;8;0;6;2;3;1;233,8347572;4;12,1622807;3,342105263;3,639107612;1,603724744
540;86;5692;1;10;1;12;4;1;1;1;1;1;0;7;0;7;2;3;1;239,3839363;5;12,1622807;3,342105263;3,639107612;-0,408135322
540;86;5693;1;10;1;5;4;1;1;1;1;1;0;7;0;5;2;3;1;239,5813315;5;12,1622807;3,342105263;3,639107612;0,162839019
540;86;5694;1;10;2;9;4;1;1;1;1;1;0;8;0;7;2;3;1;256,4933014;5;12,1622807;3,342105263;3,639107612;-0,576510289
540;86;7238;1;10;1;5;4;1;1;1;1;1;0;7;0;5;2;3;1;186,5640247;2;12,1622807;3,342105263;3,639107612;0,044129319
540;86;7239;1;10;1;9;4;1;1;1;1;1;0;6;0;5;2;3;1;182,9003746;2;12,1622807;3,342105263;3,639107612;0,787139528
540;86;7847;1;10;1;1;4;1;1;1;1;1;0;5;0;4;2;3;1;188,9650346;3;12,1622807;3,342105263;3,639107612;0,165150711
540;86;7873;1;10;2;6;4;1;1;1;4;1;0;8;0;6;2;3;1;209,559515;3;12,1622807;3,342105263;3,639107612;0,182729219
540;86;8924;1;10;2;1;5;1;1;3;4;4;0;8;0;8;2;3;1;222,9720492;4;12,1622807;3,342105263;3,639107612;0,321537269
540;86;10379;1;10;2;4;4;1;1;1;1;1;0;8;0;8;2;3;1;294,2473249;5;12,1622807;3,342105263;3,639107612;0,635109862
540;86;10380;1;10;1;1;4;1;1;1;1;1;0;6;0;6;2;3;1;205,6941201;3;12,1622807;3,342105263;3,639107612;0,63484337
540;86;10381;1;10;2;12;4;1;1;1;1;1;0;8;0;8;2;3;1;263,9411129;5;12,1622807;3,342105263;3,639107612;1,415796928
540;86;11336;1;10;2;8;4;1;1;1;1;1;0;8;0;9;2;3;1;201,4348465;3;12,1622807;3,342105263;3,639107612;0,182729219
540;86;11337;1;10;1;7;4;1;1;3;4;4;0;7;0;4;2;3;1;214,7517103;4;12,1622807;3,342105263;3,639107612;0,49603532
540;86;13678;1;10;1;4;4;1;1;1;1;1;0;5;0;5;2;3;1;205,723724;3;12,1622807;3,342105263;3,639107612;0,206754961
540;86;13722;1;10;2;9;4;1;1;1;1;4;0;8;0;7;2;3;1;223,6696516;4;12,1622807;3,342105263;3,639107612;-0,576510289
540;87;239;1;10;2;6;4;1;1;1;1;1;0;7;0;6;2;3;1;218,816566;4;12,1622807;3,342105263;3,639107612;0,686124336
540;87;3529;1;10;2;8;4;1;1;1;1;1;0;8;0;6;2;3;1;201,7604945;3;12,1622807;3,342105263;3,639107612;0,82739457
540;87;4313;1;10;1;12;4;1;1;1;1;1;0;7;0;7;2;3;1;264,5453525;5;12,1622807;3,342105263;3,639107612;-0,459149797
540;87;18431;1;10;1;8;4;1;1;3;4;4;0;7;0;6;2;3;1;210,9321945;3;12,1622807;3,342105263;3,639107612;-1,050130339
540;87;5424;1;10;1;10;4;1;1;1;1;1;0;9;0;7;2;3;1;253,9048427;5;12,1622807;3,342105263;3,639107612;1,433641928
540;87;5653;1;10;1;1;4;1;1;1;1;1;0;7;0;5;2;3;1;223,2660633;4;12,1622807;3,342105263;3,639107612;0,515437677
540;87;7003;1;10;2;10;4;1;1;1;1;1;0;6;0;6;2;3;1;186,7110165;2;12,1622807;3,342105263;3,639107612;0,341693961
540;87;9356;1;10;2;9;4;1;1;1;1;1;0;8;0;7;2;3;1;256,4933014;5;12,1622807;3,342105263;3,639107612;0,010542861
540;87;9357;1;10;2;4;4;1;1;1;1;1;0;7;0;6;2;3;1;240,3184903;5;12,1622807;3,342105263;3,639107612;0,828743778
540;87;9887;1;10;2;11;4;1;1;1;1;1;0;7;0;7;2;3;1;217,3591585;4;12,1622807;3,342105263;3,639107612;1,919342536
540;87;10260;1;10;1;4;4;1;1;1;1;1;0;8;0;8;2;3;1;247,881821;5;12,1622807;3,342105263;3,639107612;0,787139528
540;87;11399;1;10;2;9;4;1;1;1;1;1;0;8;0;6;2;3;1;229,5276952;4;12,1622807;3,342105263;3,639107612;0,67074152
540;87;11987;1;10;1;8;4;1;1;1;1;1;0;8;0;7;2;3;1;274,3502268;5;12,1622807;3,342105263;3,639107612;0,82739457
540;87;15747;1;10;2;7;4;1;1;1;1;1;0;7;0;7;2;3;1;181,7525462;2;12,1622807;3,342105263;3,639107612;1,449383386
540;87;19036;1;10;1;9;4;1;1;1;1;1;0;8;0;6;2;3;1;234,9165674;4;12,1622807;3,342105263;3,639107612;0,82739457
540;87;15748;1;10;1;9;4;1;1;1;1;1;0;7;0;7;2;3;1;234,97996;4;12,1622807;3,342105263;3,639107612; 
540;87;15841;1;10;2;5;4;1;1;1;1;1;0;9;0;9;2;3;1;228,184506;4;12,1622807;3,342105263;3,639107612;0,686124336
540;87;15974;1;10;1;2;5;1;1;1;1;1;0;8;0;8;2;3;1;278,3479215;5;12,1622807;3,342105263;3,639107612;-0,266865089
540;87;16281;1;10;1;12;3;1;3;3;3;3;0;6;0;7;2;3;1;255,3656727;5;12,1622807;3,342105263;3,639107612;-0,750254005
540;87;18104;1;10;1;1;4;4;1;9;9;9;0;8;0;8;2;3;1;247,6553764;5;12,1622807;3,342105263;3,639107612; 
541;88;804;1;10;2;12;4;1;1;1;1;1;0;7;0;5;2;3;1;265,5672584;5;13,59313725;7,058823529;1,925694444;-0,128265189
541;88;1128;1;10;2;4;4;1;1;1;1;1;0;7;0;6;2;3;1;224,4755727;4;13,59313725;7,058823529;1,925694444;0,787139528
541;88;2751;1;10;1;8;4;1;1;1;1;1;0;9;0;9;2;3;1;292,7634903;5;13,59313725;7,058823529;1,925694444;1,449383386
541;88;3542;1;10;2;12;4;1;1;1;1;1;0;7;0;7;2;3;1;199,4530651;3;13,59313725;7,058823529;1,925694444;0,784827836
541;88;6289;1;10;2;3;4;1;1;1;1;1;0;7;0;6;2;3;1;247,6553764;5;13,59313725;7,058823529;1,925694444; 
541;88;6291;1;10;2;6;4;1;1;1;1;1;0;7;0;5;2;3;1;219,7354328;4;13,59313725;7,058823529;1,925694444; 
541;88;7846;1;10;2;5;4;1;1;1;1;1;0;7;0;6;2;3;1;228,184506;4;13,59313725;7,058823529;1,925694444;1,568093086
541;88;8301;1;10;1;5;4;1;1;1;1;1;0;7;0;6;2;3;1;234,97996;4;13,59313725;7,058823529;1,925694444; 
541;88;9199;1;10;2;12;4;1;1;1;1;1;0;7;0;7;2;3;1;228,3283991;4;13,59313725;7,058823529;1,925694444;0,63279817
541;88;9200;1;10;1;11;4;1;1;1;1;1;0;8;0;6;2;3;1;239,9343972;5;13,59313725;7,058823529;1,925694444;1,10480252
541;88;13859;1;10;1;4;4;1;1;1;1;1;0;6;0;4;2;3;1;178,7691789;2;13,59313725;7,058823529;1,925694444;-1,972354131
541;88;15857;1;10;2;5;3;1;3;3;4;4;0;8;0;7;2;3;1;218,7460452;4;13,59313725;7,058823529;1,925694444;-0,300451547
541;88;15918;1;10;2;7;4;1;1;1;1;1;0;8;0;7;2;3;1;254,5273235;5;13,59313725;7,058823529;1,925694444;-1,670769948
541;88;16275;1;10;1;11;3;1;3;1;1;1;0;6;0;4;2;3;1;218,3791242;4;13,59313725;7,058823529;1,925694444;-0,408135322
541;88;16289;1;10;1;8;3;1;3;1;1;1;0;6;0;5;2;3;1;240,3184903;5;13,59313725;7,058823529;1,925694444;0,476145119
541;89;2232;1;10;2;1;4;4;1;1;1;1;0;6;0;7;2;3;1;238,5291388;5;13,59313725;7,058823529;1,925694444;0,787139528
541;89;18335;1;10;1;11;4;1;1;1;1;1;0;6;0;8;2;3;1;275,8673746;5;13,59313725;7,058823529;1,925694444;-0,99323223
541;89;2681;1;10;1;11;4;1;1;1;1;1;0;5;0;5;2;3;1;265,9890719;5;13,59313725;7,058823529;1,925694444;1,276988878
541;89;2682;1;10;1;6;4;1;1;1;1;1;0;6;0;5;2;3;1;219,421266;4;13,59313725;7,058823529;1,925694444;0,480502011
541;89;2685;1;10;1;4;4;1;1;1;1;1;0;5;0;6;2;3;1;234,7785023;4;13,59313725;7,058823529;1,925694444;0,793808112
541;89;3106;1;10;1;8;4;1;1;1;1;1;0;6;0;8;2;3;1;292,4523072;5;13,59313725;7,058823529;1,925694444;1,644899514
541;89;3107;1;10;2;7;4;1;1;1;1;1;0;6;0;6;2;3;1;242,0985749;5;13,59313725;7,058823529;1,925694444;1,257098678
541;89;3109;1;10;1;3;4;1;1;1;1;1;0;6;0;6;2;3;1;241,1035875;5;13,59313725;7,058823529;1,925694444;-0,439259597
541;89;5691;1;10;1;5;4;1;1;1;1;1;0;5;0;5;2;3;1;293,5094162;5;13,59313725;7,058823529;1,925694444;-0,459149797
541;89;6223;1;10;2;6;4;1;1;1;1;1;0;6;0;6;2;3;1;263,05831;5;13,59313725;7,058823529;1,925694444;0,82739457
541;89;7100;1;10;1;11;4;1;1;1;1;1;0;5;0;4;2;3;1;247,881821;5;13,59313725;7,058823529;1,925694444;0,321537269
541;89;7103;1;10;1;5;4;1;1;1;1;1;0;6;0;8;2;3;1;294,8586063;5;13,59313725;7,058823529;1,925694444;0,321803761
541;89;12711;1;10;1;1;5;4;1;1;1;1;0;6;0;5;2;3;1;276,4471297;5;13,59313725;7,058823529;1,925694444;1,603724744
541;89;13461;1;10;2;7;4;1;1;1;1;1;0;6;0;6;2;3;1;275,3521404;5;13,59313725;7,058823529;1,925694444;0,482813703
541;89;13738;1;10;2;6;4;1;1;1;1;1;0;7;0;7;2;3;1;276,4471297;5;13,59313725;7,058823529;1,925694444;1,449383386
541;89;15680;1;10;1;10;4;1;1;1;1;1;0;7;0;8;2;3;1;262,9092962;5;13,59313725;7,058823529;1,925694444;1,79692918
541;89;15682;1;10;1;9;4;1;1;1;1;1;0;6;0;6;2;3;1;274,8346157;5;13,59313725;7,058823529;1,925694444;1,642587822
541;89;15858;1;10;1;7;4;1;1;1;1;1;0;5;0;5;2;3;1;248,7970487;5;13,59313725;7,058823529;1,925694444;-1,394711206
541;89;16301;1;10;1;8;3;1;3;3;4;4;0;5;0;6;2;3;1;294,2529442;5;13,59313725;7,058823529;1,925694444;0,476145119
542;90;1613;1;10;1;7;4;4;1;1;2;1;0;7;0;7;2;3;1;274,7885546;5;11,85042735;7,717948718;1,535437431;-0,097140914
542;90;2355;1;10;2;2;4;1;1;1;1;1;0;8;0;8;2;3;1;256,3636976;5;11,85042735;7,717948718;1,535437431;0,82739457
542;90;2357;1;10;1;10;4;1;1;1;1;1;0;8;0;7;2;3;1;253,7676311;5;11,85042735;7,717948718;1,535437431;0,045478527
542;90;2358;1;10;2;10;4;1;1;1;1;1;0;7;0;8;2;3;1;246,8965494;5;11,85042735;7,717948718;1,535437431;0,49603532
542;90;5766;1;10;2;6;4;1;1;1;1;1;0;8;0;8;2;3;1;224,4755727;4;11,85042735;7,717948718;1,535437431;1,10480252
542;90;5767;1;10;1;4;4;1;1;1;1;1;0;7;0;7;2;3;1;247,1592928;5;11,85042735;7,717948718;1,535437431;1,449383386
542;90;6328;1;10;2;2;5;1;1;1;1;1;0;8;0;7;2;3;1;294,54806;5;11,85042735;7,717948718;1,535437431;0,828743778
542;90;6329;1;10;1;10;4;1;1;1;1;1;0;8;0;8;2;3;1;263,9411129;5;11,85042735;7,717948718;1,535437431;1,10480252
542;90;6330;1;10;1;5;4;1;1;1;1;1;0;9;0;10;2;3;1;292,7634903;5;11,85042735;7,717948718;1,535437431;1,449383386
542;90;11070;1;10;2;11;4;1;1;1;1;1;0;9;0;9;2;3;1;274,3502268;5;11,85042735;7,717948718;1,535437431;1,953582231
542;90;11266;1;10;1;10;4;4;1;1;1;2;0;6;0;5;2;3;1;255,3656727;5;11,85042735;7,717948718;1,535437431; 
542;90;11267;1;10;2;10;4;4;1;1;1;2;0;7;0;6;2;3;1;234,97996;4;11,85042735;7,717948718;1,535437431; 
542;90;12932;1;10;2;9;4;1;1;1;1;1;0;7;0;7;2;3;1;241,101988;5;11,85042735;7,717948718;1,535437431;1,79692918
542;90;12933;1;10;1;5;4;1;1;1;1;4;0;5;0;7;2;3;1;254,5273235;5;11,85042735;7,717948718;1,535437431;0,65268837
542;90;12934;1;10;1;8;4;1;1;1;1;1;0;5;0;5;2;3;1;210,7012443;3;11,85042735;7,717948718;1,535437431;1,10480252
542;90;12936;1;10;1;11;4;1;1;1;1;1;0;6;0;6;2;3;1;210,9321945;3;11,85042735;7,717948718;1,535437431; 
542;90;14244;1;10;1;9;4;1;1;1;1;1;0;7;0;7;2;3;1;239,3839363;5;11,85042735;7,717948718;1,535437431;1,254786986
542;90;17801;1;10;1;7;4;1;1;1;1;1;0;7;0;8;2;3;1;296,0900012;5;11,85042735;7,717948718;1,535437431;1,138388978
542;90;17845;1;10;2;4;4;1;1;1;1;4;0;6;0;6;2;3;1;205,9592428;3;11,85042735;7,717948718;1,535437431;1,415796928
542;90;17864;1;10;1;3;4;1;1;1;1;1;0;6;0;6;2;3;1;234,16473;4;11,85042735;7,717948718;1,535437431;1,606036436
542;91;565;1;10;2;12;4;1;1;1;1;1;0;6;0;7;2;3;1;224,4130602;4;11,85042735;7,717948718;1,535437431;0,185040911
542;91;566;1;10;1;1;5;1;1;1;1;1;0;4;0;5;2;3;1;191,5243917;3;11,85042735;7,717948718;1,535437431;1,120335828
542;91;1068;1;10;2;4;5;1;1;1;1;1;0;6;0;6;2;3;1;187,125112;2;11,85042735;7,717948718;1,535437431;0,185040911
542;91;1892;1;10;1;11;4;1;1;1;1;1;0;7;0;7;2;3;1;218,6633365;4;11,85042735;7,717948718;1,535437431;1,257098678
542;91;3896;1;10;1;9;4;1;1;1;1;1;0;6;0;4;2;3;1;186,5640247;2;11,85042735;7,717948718;1,535437431;-1,51834738
542;91;5763;1;10;2;1;5;1;1;1;2;1;0;6;0;7;2;3;1;219,7354328;4;11,85042735;7,717948718;1,535437431; 
542;91;6670;1;10;1;5;4;1;1;1;1;1;0;6;0;7;2;3;1;233,7313904;4;11,85042735;7,717948718;1,535437431;0,63484337
542;91;6671;1;10;1;4;5;1;1;1;1;4;0;6;0;5;2;3;1;191,5243917;3;11,85042735;7,717948718;1,535437431;-0,300451547
542;91;6901;1;10;2;6;4;1;1;1;1;1;0;7;0;7;2;3;1;202,0491934;3;11,85042735;7,717948718;1,535437431;1,254786986
542;91;18627;1;10;1;7;4;1;1;1;1;1;0;5;0;5;2;3;1;210,9321945;3;11,85042735;7,717948718;1,535437431;0,098715737
542;91;8610;1;10;1;10;4;1;1;1;1;1;0;7;0;5;2;3;1;182,9003746;2;11,85042735;7,717948718;1,535437431;0,045478527
542;91;8927;1;10;2;7;4;1;1;1;1;1;0;8;0;7;2;3;1;206,4922634;3;11,85042735;7,717948718;1,535437431;1,727057828
542;91;9707;1;10;2;6;4;1;1;1;1;1;0;6;0;6;2;3;1;179,3735001;2;11,85042735;7,717948718;1,535437431; 
542;91;11533;1;10;2;7;4;1;1;1;1;1;0;7;0;6;2;3;1;206,7740446;3;11,85042735;7,717948718;1,535437431;1,257098678
542;91;12387;1;10;1;1;5;1;1;1;1;1;0;6;0;5;2;3;1;214,1357057;4;11,85042735;7,717948718;1,535437431;0,534754437
542;91;13208;1;10;2;7;4;1;1;1;1;1;0;7;0;6;2;3;1;228,6749204;4;11,85042735;7,717948718;1,535437431;1,257098678
542;91;13514;1;10;1;4;4;1;1;1;1;1;0;8;0;9;2;3;1;265,5672584;5;11,85042735;7,717948718;1,535437431;0,162839019
542;91;14243;1;10;1;2;4;1;1;1;1;1;0;8;0;6;2;3;1;222,0803052;4;11,85042735;7,717948718;1,535437431;0,977112544
542;91;19167;1;10;1;6;4;1;1;1;1;1;0;5;0;7;2;3;1;219,7354328;4;11,85042735;7,717948718;1,535437431; 
543;92;497;4;10;1;8;4;1;1;1;1;1;0;6;0;7;3;3;1;171,3723167;2;17,19166667;2,975;5,778711485; 
543;92;1371;4;10;2;5;4;1;1;1;1;4;0;6;0;4;3;3;1;179,5706499;2;17,19166667;2,975;5,778711485;0,033011245
543;92;3694;4;10;1;12;4;1;1;1;1;1;0;6;0;6;3;3;1;171,3723167;2;17,19166667;2,975;5,778711485; 
543;92;3895;4;10;1;3;3;1;3;3;4;4;0;6;0;6;3;3;1;183,2754614;2;17,19166667;2,975;5,778711485; 
543;92;6035;4;10;1;6;4;4;1;1;1;1;0;5;0;5;3;3;1;183,2754614;2;17,19166667;2,975;5,778711485; 
543;92;6786;4;10;1;2;4;1;1;1;1;1;0;8;0;9;3;3;1;173,0297274;2;17,19166667;2,975;5,778711485;-0,266865089
543;92;8413;4;10;1;3;4;1;1;1;1;1;0;6;0;6;3;3;1;187,1438004;2;17,19166667;2,975;5,778711485; 
543;92;8703;4;10;1;7;4;1;1;1;1;1;0;6;0;8;3;3;1;176,966148;2;17,19166667;2,975;5,778711485;-1,191400573
543;92;9706;4;10;1;9;4;1;1;1;1;1;0;5;0;6;3;3;1;175,4143326;2;17,19166667;2,975;5,778711485; 
543;92;10224;4;10;2;5;4;1;1;1;1;1;0;7;0;5;3;3;1;175,4143326;2;17,19166667;2,975;5,778711485;0,352812036
543;92;10378;4;10;1;1;5;1;1;3;4;4;0;5;0;5;3;3;1;169,5213308;2;17,19166667;2,975;5,778711485;-1,964759288
543;92;11781;4;10;1;8;4;1;1;1;1;4;0;5;0;3;3;3;1;187,1438004;2;17,19166667;2,975;5,778711485; 
543;92;12292;4;10;2;10;4;1;1;1;1;1;0;5;0;5;3;3;1;158,4344214;1;17,19166667;2,975;5,778711485; 
543;92;12602;4;10;2;8;4;1;1;1;1;1;0;7;0;6;3;3;1;167,2185818;2;17,19166667;2,975;5,778711485; 
543;92;12937;4;10;1;1;5;1;1;1;1;1;0;7;0;7;3;3;1;162,9194804;1;17,19166667;2,975;5,778711485; 
543;92;13850;4;10;2;10;4;1;1;3;3;3;0;7;0;6;3;3;1;146,3956502;1;17,19166667;2,975;5,778711485;0,041248045
543;92;14242;4;10;2;11;4;1;1;1;1;1;0;6;0;6;3;3;1;168,7845114;2;17,19166667;2,975;5,778711485;1,172628672
543;92;15917;4;10;1;12;4;1;1;1;1;1;0;5;0;5;3;3;1;158,4344214;1;17,19166667;2,975;5,778711485; 
543;92;16295;4;10;1;1;4;1;1;1;1;1;0;5;0;6;3;3;1;157,7860524;1;17,19166667;2,975;5,778711485;-0,300451547
543;92;16299;4;10;1;8;3;1;3;1;1;1;0;7;0;5;3;3;1;162,9194804;1;17,19166667;2,975;5,778711485; 
543;93;42;4;10;1;12;2;1;3;9;9;9;0;6;0;5;3;3;1;137,3432127;1;17,19166667;2,975;5,778711485; 
543;93;213;4;10;2;12;4;1;1;1;1;1;0;7;0;8;3;3;1;214,7517103;4;17,19166667;2,975;5,778711485;1,449383386
543;93;976;4;10;1;1;4;1;1;1;1;1;0;6;0;7;3;3;1;168,8895892;2;17,19166667;2,975;5,778711485;-1,813389389
543;93;977;4;10;1;11;4;1;1;3;3;2;0;6;0;7;3;3;1;183,3683218;2;17,19166667;2,975;5,778711485;0,344005653
543;93;2684;4;10;1;7;4;1;1;1;1;1;0;6;0;7;3;3;1;171,3723167;2;17,19166667;2,975;5,778711485; 
543;93;3693;4;10;1;9;4;1;1;1;1;1;0;7;0;9;3;3;1;167,2185818;2;17,19166667;2,975;5,778711485; 
543;93;4172;4;10;2;11;4;1;1;1;1;1;0;5;0;6;3;3;1;136,4990943;1;17,19166667;2,975;5,778711485;-0,574198597
543;93;6288;4;10;1;5;4;1;1;1;1;1;0;5;0;6;3;3;1;198,7711527;3;17,19166667;2,975;5,778711485; 
543;93;6969;4;10;1;9;4;1;1;1;1;1;0;6;0;6;3;3;1;185,4572161;2;17,19166667;2,975;5,778711485;-1,030124139
543;93;6974;4;10;2;3;4;1;1;1;1;1;0;7;0;9;3;3;1;206,0299046;3;17,19166667;2,975;5,778711485;0,391675114
543;93;8543;4;10;1;8;4;1;1;1;1;1;0;5;0;8;3;3;1;206,7740446;3;17,19166667;2,975;5,778711485; 
543;93;8925;4;10;1;2;4;1;1;3;4;4;0;5;0;6;3;3;1;148,688459;1;17,19166667;2,975;5,778711485; 
543;93;9886;4;10;1;10;4;1;1;1;1;1;0;5;0;6;3;3;1;171,3723167;2;17,19166667;2,975;5,778711485; 
543;93;9888;4;10;1;9;4;1;1;1;1;1;0;7;0;6;3;3;1;148,688459;1;17,19166667;2,975;5,778711485; 
543;93;12389;4;10;2;12;4;1;1;1;1;1;0;5;0;6;3;3;1;130,1632799;1;17,19166667;2,975;5,778711485;0,979424236
543;93;18916;4;10;2;1;4;1;1;1;1;1;0;6;0;5;3;3;1;145,9007222;1;17,19166667;2,975;5,778711485;-1,152196972
543;93;13650;4;10;2;7;4;1;1;1;1;1;0;5;0;7;3;3;1;123,0877091;1;17,19166667;2,975;5,778711485; 
543;93;13872;4;10;2;1;4;1;1;1;2;1;0;5;0;8;3;3;1;202,7308436;3;17,19166667;2,975;5,778711485; 
543;93;16293;4;10;1;8;3;1;3;1;1;1;0;8;0;9;3;3;1;215,2384606;4;17,19166667;2,975;5,778711485;1,12264752
543;93;19074;4;10;1;11;3;2;3;1;1;2;0;4;0;4;3;3;1;187,1438004;2;17,19166667;2,975;5,778711485; 
544;94;404;2;10;1;5;4;1;1;1;1;1;6;6;0;5;3;3;1;187,1438004;2;19,81196581;7,282051282;2,720657277;0,162839019
544;94;805;2;10;1;8;4;1;1;1;1;1;6;7;0;6;3;3;1;229,5266973;4;19,81196581;7,282051282;2,720657277; 
544;94;1868;2;10;2;5;4;1;1;1;1;1;5;5;0;6;3;3;1;162,4802424;1;19,81196581;7,282051282;2,720657277;0,65268837
544;94;6034;2;10;2;1;4;1;1;1;1;1;6;6;0;7;3;3;1;183,2754614;2;19,81196581;7,282051282;2,720657277; 
544;94;7412;2;10;1;6;4;1;1;1;1;1;6;5;0;5;3;3;1;179,0528918;2;19,81196581;7,282051282;2,720657277;0,185040911
544;94;7440;2;10;2;12;4;1;1;1;1;1;6;6;0;6;3;3;1;175,4143326;2;19,81196581;7,282051282;2,720657277; 
544;94;7933;2;10;2;4;4;1;1;1;1;1;7;8;0;6;3;3;1;192,941023;3;19,81196581;7,282051282;2,720657277;-0,302763239
544;94;8052;2;10;2;6;4;1;1;3;4;4;5;6;0;6;3;3;1;185,0851045;2;19,81196581;7,282051282;2,720657277;-0,611445955
544;94;8239;2;10;2;8;4;1;1;1;1;2;8;9;0;9;3;3;1;292,1851618;5;19,81196581;7,282051282;2,720657277;1,139738186
544;94;8737;2;10;1;3;4;1;1;1;4;1;6;6;0;6;3;3;1;234,9165674;4;19,81196581;7,282051282;2,720657277;0,080680706
544;94;8878;2;10;2;6;4;1;1;1;1;2;6;6;0;5;3;3;1;193,6075354;3;19,81196581;7,282051282;2,720657277;-0,750254005
544;94;8896;2;10;2;5;4;1;1;1;1;1;8;8;0;8;3;3;1;256,4933014;5;19,81196581;7,282051282;2,720657277;0,65268837
544;94;9654;2;10;2;11;4;1;1;1;1;1;7;8;0;6;3;3;1;196,9615509;3;19,81196581;7,282051282;2,720657277;-0,611445955
544;94;11009;2;10;2;4;4;1;1;1;1;1;6;7;0;6;3;3;1;193,9780383;3;19,81196581;7,282051282;2,720657277;0,493723628
544;94;12604;2;10;2;3;4;1;1;1;1;1;7;7;0;7;3;3;1;202,4000086;3;19,81196581;7,282051282;2,720657277;-0,300451547
544;94;12938;2;10;1;3;4;1;1;3;4;4;8;9;0;7;3;3;1;192,5370979;3;19,81196581;7,282051282;2,720657277;-0,611445955
544;94;13969;2;10;2;10;4;1;1;1;1;1;5;7;0;6;3;3;1;189,562718;3;19,81196581;7,282051282;2,720657277;-0,439259597
544;94;14240;2;10;2;12;4;1;1;1;1;1;6;6;0;5;3;3;1;215,2384606;4;19,81196581;7,282051282;2,720657277; 
544;94;15717;2;10;2;1;4;1;1;1;1;1;6;6;0;6;3;3;1;219,0407436;4;19,81196581;7,282051282;2,720657277;1,572449978
544;94;16280;2;10;2;7;3;1;3;1;1;1;6;7;0;7;3;3;1;246,2767886;5;19,81196581;7,282051282;2,720657277;-0,300451547
