SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,Grado,genere,anno,mese,luogo,eta,regolarità,origine,freq_asilo_nido,freq_scuola_materna,luogo_padre,titolo_padre,prof_padre,luogo_madre,titolo_madre,prof_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ITA_200,LIVELLI_WLE_ITA,peso_studente,peso_classe,peso_scuola,ESCS_classe,ESCS_studente
993,38,953,8,1,3,1,1,88,1,1,2,1,1,4,8,1,9,6,66,6,66,6,66,7,1,4,1,196.395065752615,3,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,.909683543055015
993,38,954,8,1,3,9,1,88,1,1,2,1,1,4,7,1,3,7,66,6,66,8,66,7,1,4,1,190.593814797016,3,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-.014926944607535
993,38,955,8,1,3,11,1,88,1,1,2,1,1,2,4,1,2,2,66,7,66,7,66,8,1,4,1,217.71879833412,4,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-1.56294072980736
993,38,956,8,2,3,3,1,88,1,1,2,1,1,4,8,1,3,2,66,7,66,5,66,7,1,4,1,203.069127843401,3,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-.29023269408893
993,38,957,8,2,3,2,1,88,1,1,1,1,1,9,3,1,9,7,66,7,66,7,66,8,1,4,1,227.85501070611,4,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,1.34846868444323
993,38,958,8,2,3,2,1,88,1,1,2,1,1,2,8,1,2,2,66,7,66,7,66,8,1,4,1,208.04293484967,3,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-1.55064098946319
993,38,959,8,2,3,7,1,88,1,1,2,1,3,1,8,1,4,8,66,6,66,6,66,8,1,4,1,206.546924913207,3,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-.920129149486334
993,38,960,8,1,3,6,1,88,1,1,2,1,1,4,7,1,2,8,66,5,66,5,66,5,1,4,1,180.871486981834,2,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-.428949505132306
993,38,961,8,2,3,8,1,88,1,1,1,1,1,2,8,1,4,7,66,8,66,8,66,8,1,4,1,220.08352478628,4,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-.605180921787631
993,38,962,8,2,3,4,1,88,1,1,1,1,1,4,5,1,10,3,66,9,66,9,66,10,1,4,1,247.126368051819,5,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,1.43462789234568
993,38,963,8,1,3,11,1,88,1,1,1,1,1,2,6,1,7,7,66,7,66,9,66,8,1,4,1,233.54541226449,4,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,.390708876423502
993,38,3836,8,2,2,10,3,10,3,9,2,1,3,3,8,9,99,99,66,5,66,66,66,5,1,4,1,148.747899030653,1,281.298245614035,3.39473684210526,82.8630490956072,-.278206208754163,-1.97255667574595
994,39,965,8,2,3,4,1,88,1,1,9,1,1,2,8,1,2,8,7,7,5,5,7,7,1,4,1,222.991135067186,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-1.14953355386204
994,39,967,8,2,3,5,1,88,1,1,9,1,1,2,8,1,4,8,7,7,6,6,9,9,1,4,1,206.335043167921,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.831458790241959
994,39,971,8,1,3,5,1,88,1,1,9,1,1,4,4,1,4,7,5,5,7,7,6,6,1,4,1,195.039872279547,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.528810302887421
994,39,972,8,1,3,8,1,88,1,1,9,1,1,2,6,1,4,2,7,7,7,7,7,7,1,4,1,208.379985496099,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.237493461968058
994,39,974,8,1,3,9,1,88,1,1,9,1,1,2,8,1,5,8,6,6,7,7,6,6,1,4,1,235.297042700082,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-1.24799250210866
994,39,975,8,2,3,10,1,88,1,3,9,1,4,4,8,4,3,8,6,6,7,7,7,7,1,4,1,212.985383349306,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.730982607907387
994,39,976,8,1,3,12,1,88,1,3,9,1,4,2,8,4,2,2,5,5,6,6,8,8,1,4,1,147.853408924887,1,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.0480762649647124
994,39,980,8,2,3,7,1,88,1,1,9,1,1,4,8,1,4,7,6,6,6,6,7,7,1,4,1,195.021578005022,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.565356814590381
994,39,981,8,2,3,10,1,88,1,1,9,9,1,2,6,1,7,5,6,6,5,5,7,7,1,4,1,205.516994371689,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,1.37564832214126
994,39,982,8,2,3,7,1,88,1,1,9,1,1,4,6,1,4,2,8,8,8,8,8,8,1,4,1,203.766688723793,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.565356814590381
994,39,983,8,1,3,2,1,88,1,1,9,1,1,4,6,1,4,7,8,8,8,8,8,8,1,4,1,222.301402077163,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.539871293898197
994,39,988,8,2,3,10,1,88,1,1,9,1,1,7,6,1,7,2,9,9,10,10,10,10,1,4,1,281.148790930594,5,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,1.86389510015605
994,39,989,8,1,3,5,1,88,1,1,9,1,1,4,7,1,4,7,5,5,5,5,8,8,1,4,1,217.403714843654,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.101086152509983
994,39,990,8,1,3,3,1,88,1,1,9,1,1,4,7,1,4,8,5,5,5,5,6,6,1,4,1,149.757714662002,1,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206, 
994,39,992,8,1,3,9,1,88,1,1,9,1,1,4,7,1,3,7,7,7,6,6,7,7,1,4,1,208.05360215879,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.869588780433365
994,39,997,8,1,3,12,1,88,1,1,9,1,1,4,7,1,2,2,7,7,9,9,7,7,1,4,1,193.748615361374,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.329875172306237
994,39,998,8,2,3,3,1,88,1,3,9,1,4,2,8,4,3,2,7,7,7,7,8,8,1,4,1,217.72987054248,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-1.04593083560609
994,39,1001,8,2,3,5,1,88,1,1,9,1,4,4,8,1,4,7,6,6,8,8,7,7,1,4,1,210.293848278452,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,.213862075188719
994,39,1002,8,1,3,5,1,88,1,1,9,1,1,4,7,1,4,8,7,7,8,8,9,9,1,4,1,245.262317881628,5,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.475271305003013
994,39,1004,8,2,3,1,1,88,1,1,9,1,1,4,8,1,4,8,7,7,5,5,9,9,1,4,1,228.965826975384,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.416034380208685
994,39,1007,8,2,3,8,1,88,1,1,9,1,1,2,8,1,4,7,8,8,9,9,9,9,1,4,1,230.095334182086,4,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-1.0445814477553
994,39,1008,8,2,3,8,1,88,1,1,9,1,1,2,8,1,2,2,7,7,6,6,8,8,1,4,1,158.921356723138,2,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.920129149486334
994,39,1009,8,1,3,2,1,88,1,1,9,1,1,4,8,1,2,8,6,6,9,9,7,7,1,4,1,210.013605719334,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.730982607907387
994,39,1010,8,2,3,2,1,88,1,1,9,1,1,2,8,1,2,8,7,7,8,8,9,9,1,4,1,207.842779127088,3,222.694444444445,1.54166666666667,144.45045045045,-.093818535498206,-.428949505132306
994,40,964,8,2,3,11,1,88,1,1,9,9,1,4,7,1,4,2,8,8,8,8,8,8,1,4,1,215.429021713273,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.213862075188719
994,40,966,8,2,3,1,1,88,1,1,9,1,1,4,8,1,4,8,8,8,8,8,8,8,1,4,1,212.997910158155,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.0645396408070231
994,40,968,8,2,3,2,1,88,1,1,9,1,1,5,8,1,3,2,9,9,9,9,10,10,1,4,1,262.68420257926,5,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-1.24799250210866
994,40,969,8,1,3,6,1,88,1,3,9,1,4,1,8,4,1,2,6,6,7,7,9,9,1,4,1,181.593741125249,2,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.539871293898197
994,40,970,8,2,3,9,1,88,1,1,9,1,1,3,8,1,4,8,6,6,7,7,6,6,1,4,1,168.067521177834,2,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.101086152509983
994,40,973,8,1,3,3,1,88,1,1,9,1,1,2,8,1,2,8,7,7,7,7,6,6,1,4,1,194.342584619365,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.920129149486334
994,40,977,8,1,3,6,1,88,1,3,9,1,4,4,8,4,4,2,7,7,8,8,8,8,1,4,1,229.964604589847,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.541725427811042
994,40,978,8,2,3,5,1,88,1,1,9,1,1,4,7,1,4,7,9,9,8,8,10,10,1,4,1,233.350991851138,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.732836741820232
994,40,979,8,2,3,8,1,88,1,1,9,1,1,2,6,1,4,6,7,7,7,7,7,7,1,4,1,217.243809417857,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.0900251614992073
994,40,984,8,2,3,1,1,88,1,1,9,1,1,2,8,1,4,7,8,8,9,9,9,9,1,4,1,228.965826975384,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.539871293898197
994,40,985,8,1,3,10,1,88,1,1,9,1,1,3,7,1,4,7,6,6,6,6,8,8,1,4,1,190.593814797016,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127, 
994,40,986,8,1,3,9,1,88,1,3,9,1,4,4,8,4,2,2,6,6,6,6,6,6,1,4,1,185.60899367712,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,1.05715184352387
994,40,987,8,1,3,7,1,88,1,1,9,1,1,3,8,1,7,8,6,6,7,7,6,6,1,4,1,217.243809417857,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.896768418131394
994,40,991,8,1,3,3,1,88,1,1,9,1,1,4,7,1,7,2,8,8,8,8,7,7,1,4,1,241.135659344576,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-1.04593083560609
994,40,993,8,1,3,12,1,88,1,1,9,1,1,4,7,1,7,7,8,8,8,8,7,7,1,4,1,285.604888127589,5,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.430803639045151
994,40,994,8,2,3,9,1,88,1,1,9,1,1,3,8,1,2,8,7,7,6,6,5,5,1,4,1,186.066148174969,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.22677720011234
994,40,995,8,2,3,11,1,88,1,1,9,1,1,4,7,1,4,7,7,7,7,7,5,5,1,4,1,172.657296982291,2,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.880305042289083
994,40,996,8,2,3,7,1,88,1,3,9,1,4,2,8,4,2,2,7,7,6,6,8,8,1,4,1,205.380081543092,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.730982607907387
994,40,999,8,2,3,9,1,88,1,1,9,1,1,1,8,1,2,8,7,7,6,6,8,8,1,4,1,193.453985658946,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-1.55064098946319
994,40,1000,8,2,3,9,1,88,1,1,9,1,1,4,6,1,4,2,9,9,7,7,8,8,1,4,1,219.838134859426,4,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,.565356814590381
994,40,1003,8,1,3,6,1,88,1,1,9,1,1,2,8,1,7,2,5,5,5,5,6,6,1,4,1,168.556417885604,2,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127, 
994,40,1005,8,2,3,12,1,88,1,1,9,1,1,4,8,1,7,8,8,8,7,7,7,7,1,4,1,204.020245222792,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,1.11967966464697
994,40,1006,8,1,3,3,1,88,1,1,9,1,1,2,8,1,7,7,6,6,7,7,7,7,1,4,1,190.593814797016,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127, 
994,40,1657,8,2,3,12,1,88,1,1,2,1,1,2,8,1,3,8,7,7,5,5,7,7,1,4,1,210.961577231955,3,222.694444444445,1.54166666666667,144.45045045045,-.0250297014726127,-.539871293898197
1042,145,1531,8,2,3,10,1,88,1,1,2,1,1,4,7,2,4,7,0,7,0,7,0,8,4,15,4,212.807948766269,3,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-1.01479686772622
1042,145,2766,8,2,3,12,1,88,1,1,2,1,1,2,6,1,3,8,66,5,66,6,66,5,5,15,4,128.171023165298,1,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-.392402993429346
1042,145,2781,8,2,3,12,1,88,1,1,2,1,1,9,5,1,9,5,0,7,0,7,0,8,4,15,4,212.377384947866,3,292.964285714286,1.42857142857143,205.075,-.0512630505817245,1.52531548567801
1042,145,2782,8,2,3,12,1,88,1,1,2,1,1,3,7,1,5,7,66,8,66,8,66,10,4,15,4,227.721259241622,4,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-.014926944607535
1042,145,2783,8,2,3,12,1,88,1,1,2,1,1,2,3,1,4,2,33,8,33,8,33,8,5,15,4,212.753987203098,3,292.964285714286,1.42857142857143,205.075,-.0512630505817245,.404973389197909
1042,145,2784,8,1,3,9,1,88,1,1,2,1,1,6,5,1,4,2,0,6,0,6,0,6,4,15,4,176.543810688997,2,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-1.32974509542492
1042,145,2785,8,2,3,11,1,88,1,1,2,1,1,2,6,1,9,2,66,8,66,8,66,8,5,15,4,215.659945491481,4,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-.099736764659196
1042,145,2786,8,2,3,5,1,88,1,1,2,1,1,5,6,1,4,7,66,9,66,9,66,10,4,15,4,297.419385640318,5,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-.101086152509983
1042,145,2787,8,1,3,5,1,88,1,1,2,1,1,4,6,1,3,2,66,6,66,6,66,7,5,15,4,220.467620281425,4,292.964285714286,1.42857142857143,205.075,-.0512630505817245,.41788851412153
1042,145,2788,8,1,3,9,1,88,1,1,2,1,1,2,6,1,2,1,66,9,66,9,66,10,4,15,4,213.604900789007,3,292.964285714286,1.42857142857143,205.075,-.0512630505817245,.961368407026578
1042,145,2789,8,2,3,9,1,88,1,1,2,1,1,2,6,1,2,2,33,7,33,7,33,8,4,15,4,171.836748790222,2,292.964285714286,1.42857142857143,205.075,-.0512630505817245,-.92074453406579
1042,146,413,8,1,3,5,1,88,1,1,1,1,1,4,5,1,4,5,66,7,66,7,66,7,4,15,4,159.370812299182,2,292.964285714286,1.42857142857143,205.075,-.41827921764906,.213862075188719
1042,146,2764,8,1,3,2,1,88,1,1,2,1,1,99,99,3,99,99,66,6,66,6,66,6,4,15,4,153.035119386718,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.101086152509983
1042,146,2765,8,2,3,7,1,88,1,1,2,1,1,4,7,1,4,7,66,8,66,9,66,9,4,15,4,256.252069473569,5,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.803134657625335
1042,146,2767,8,2,3,11,1,88,1,1,2,1,1,7,7,1,9,3,66,8,66,9,66,9,4,15,4,224.736723184685,4,292.964285714286,1.42857142857143,205.075,-.41827921764906,1.69996342384489
1042,146,2768,8,1,3,4,1,88,1,1,2,1,1,2,8,1,2,7,66,6,66,6,66,6,4,15,4,134.485300338537,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.101086152509983
1042,146,2769,8,2,3,6,1,88,1,3,2,1,3,2,8,3,4,8,66,7,66,7,66,8,4,15,4,180.151034229859,2,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.237838191123116
1042,146,2770,8,2,3,12,1,88,1,1,2,1,1,2,5,1,2,5,66,6,66,6,66,6,4,15,4,131.854739578627,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.099736764659196
1042,146,2771,8,2,3,10,1,88,1,1,2,1,1,4,7,1,4,8,66,8,66,8,66,9,4,15,4,186.194707339138,3,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.605180921787631
1042,146,2772,8,2,3,10,1,88,1,1,2,1,1,4,6,1,4,99,66,7,66,7,66,6,4,15,4,172.815196660325,2,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.101086152509983
1042,146,2773,8,2,3,7,1,88,1,1,2,1,1,2,8,1,4,8,66,7,66,7,66,6,4,15,4,207.890736844594,3,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.592265796864011
1042,146,2774,8,2,4,2,1,88,1,1,2,1,1,2,8,1,2,8,66,6,66,6,66,6,4,15,4,163.469151865825,2,292.964285714286,1.42857142857143,205.075,-.41827921764906,-1.51950702158333
1042,146,2775,8,2,3,12,1,88,1,1,2,1,1,2,5,1,2,2,66,6,66,6,66,6,4,15,4,139.622778657666,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.488186429926633
1042,146,2776,8,2,3,6,1,88,1,1,2,1,1,4,5,1,2,2,66,7,66,7,66,6,4,15,4,198.889302334715,3,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.730982607907387
1042,146,2777,8,2,3,11,1,88,1,1,2,1,1,2,8,1,4,2,66,7,66,8,66,8,4,15,4,199.499180495072,3,292.964285714286,1.42857142857143,205.075,-.41827921764906,-1.11808288532404
1042,146,2778,8,2,3,7,1,88,1,1,2,1,1,2,5,1,4,2,66,6,66,6,66,6,4,15,4,163.469151865825,2,292.964285714286,1.42857142857143,205.075,-.41827921764906,-1.11808288532404
1042,146,2779,8,1,4,4,1,88,1,1,2,1,1,4,6,1,4,2,66,6,66,6,66,6,4,15,4,149.757714662002,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-.29023269408893
1042,146,2780,8,1,3,7,1,88,1,1,2,1,1,4,4,1,4,2,66,6,66,6,66,6,4,15,4,144.267263800405,1,292.964285714286,1.42857142857143,205.075,-.41827921764906,-1.11808288532404
982,9,5,8,2,3,3,1,88,1,1,2,1,1,2,8,1,4,8,6,6,5,5,5,5,1,16,4,154.63605073351,1,188.8,5.92307692307692,31.8753246753247,-.530130696264313, 
982,9,6,8,1,2,8,1,88,3,1,2,1,1,2,8,1,1,1,7,7,6,6,6,6,1,16,4,173.032778292153,2,188.8,5.92307692307692,31.8753246753247,-.530130696264313, 
982,9,459,8,1,3,6,1,88,1,1,2,1,1,4,7,1,4,6,8,8,7,7,6,6,1,16,4,181.593741125249,2,188.8,5.92307692307692,31.8753246753247,-.530130696264313,.528810302887421
982,9,463,8,1,3,8,1,88,1,1,1,1,1,2,7,1,4,7,9,9,8,8,9,9,1,16,4,217.719568690296,4,188.8,5.92307692307692,31.8753246753247,-.530130696264313,.352578886232095
982,9,466,8,1,3,8,1,88,1,1,1,1,1,3,8,1,9,7,8,8,9,9,8,8,2,16,4,201.841492220508,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313,.742203615825163
982,9,470,8,1,3,11,1,88,1,1,2,1,1,4,8,1,2,2,7,7,6,6,6,6,1,16,4,121.986922678729,1,188.8,5.92307692307692,31.8753246753247,-.530130696264313, 
982,9,474,8,1,3,5,1,88,1,1,1,1,1,2,6,1,4,8,8,8,7,7,6,6,1,16,4,164.011619115489,2,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-.293033354552216
982,9,475,8,2,3,6,1,88,1,1,2,1,1,2,7,1,2,2,8,8,8,8,8,8,1,16,4,210.961577231955,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-1.23569276176449
982,9,476,8,1,3,2,1,88,1,1,1,1,1,4,6,1,4,6,8,8,9,9,8,8,1,16,4,208.839444713797,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313,.0900251614992073
982,9,477,8,2,3,11,1,88,1,1,2,1,1,2,8,1,2,8,7,7,7,7,8,8,1,16,4,194.977645031822,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313, 
982,9,478,8,1,3,11,1,88,1,1,1,1,1,4,6,1,4,7,9,9,8,8,8,8,1,16,4,222.405814491397,4,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-.101086152509983
982,9,479,8,2,3,5,1,88,1,1,1,1,1,2,6,1,4,1,9,9,8,8,8,8,1,16,4,215.48914782235,4,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-.539871293898197
982,9,480,8,2,3,5,1,88,1,1,2,1,1,4,8,1,4,6,8,8,7,7,8,8,1,16,4,189.186418087186,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-.29023269408893
982,9,481,8,2,4,1,1,88,1,1,2,1,1,2,8,1,2,8,8,8,6,6,9,9,1,16,4,220.08352478628,4,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-1.93774126687984
982,9,482,8,2,3,12,1,88,1,1,2,1,1,2,8,1,2,2,8,8,8,8,8,8,2,16,4,185.60899367712,3,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-2.25268949457855
982,9,483,8,1,3,4,1,88,1,1,2,1,1,2,8,1,2,2,9,9,9,9,9,9,1,16,4,276.146213817371,5,188.8,5.92307692307692,31.8753246753247,-.530130696264313,-1.42483930334344
982,10,4,8,2,2,5,1,88,3,1,2,1,1,1,4,1,4,8,7,7,7,7,7,7,1,16,4,223.032697784688,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.101086152509983
982,10,448,8,2,3,9,1,88,1,1,2,1,2,4,9,1,3,2,8,8,9,9,9,9,1,16,4,190.593814797016,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.730982607907387
982,10,449,8,1,3,12,1,88,1,1,2,1,1,4,4,1,4,5,8,8,9,9,9,9,1,16,4,204.189105685062,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,.528810302887421
982,10,450,8,2,3,1,1,88,1,1,1,1,1,6,7,1,4,7,9,9,9,9,9,9,2,16,4,239.885047406076,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,1.25778109111089
982,10,451,8,2,3,6,1,88,1,1,2,1,1,4,8,1,6,7,10,10,10,10,10,10,2,16,4,253.95583235175,5,188.8,5.92307692307692,31.8753246753247,.0279578505376325,.2633237118153
982,10,452,8,1,3,7,1,88,1,1,1,1,1,2,8,1,4,1,8,8,9,9,8,8,1,16,4,220.08352478628,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.329875172306237
982,10,453,8,1,4,2,1,88,1,1,1,1,4,9,5,1,4,7,6,6,6,6,6,6,1,16,4,175.643834811389,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,.896768418131394
982,10,454,8,1,3,3,1,88,1,1,1,1,1,6,5,1,9,5,9,9,10,10,9,9,2,16,4,219.656309142267,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,1.03352045674453
982,10,455,8,1,3,10,1,88,1,1,2,1,1,4,5,1,4,8,6,6,6,6,6,6,1,16,4,158.268359807713,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,1.20816839491141
982,10,456,8,1,3,4,1,88,1,1,1,1,1,4,7,1,4,7,6,6,7,7,6,6,2,16,4,176.811647048498,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,.0900251614992073
982,10,457,8,2,4,3,1,88,1,1,1,1,1,9,5,1,9,7,8,8,8,8,9,9,2,16,4,194.977645031822,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.539871293898197
982,10,458,8,2,3,12,1,88,1,1,1,1,1,4,8,1,9,1,7,7,6,6,7,7,1,16,4,180.54704763707,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,.909683543055015
982,10,460,8,1,3,7,1,88,1,1,1,1,1,4,5,1,4,8,6,6,5,5,5,5,1,16,4,148.925198793746,1,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-1.0445814477553
982,10,461,8,2,4,2,1,88,1,1,1,1,1,4,4,1,9,5,9,9,8,8,8,8,1,16,4,217.403714843654,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,2.19175845277837
982,10,462,8,1,3,8,1,88,1,1,1,1,1,4,7,1,9,7,9,9,10,10,9,9,1,16,4,186.117187524687,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.224923066199495
982,10,464,8,2,3,7,1,88,1,1,2,1,1,2,8,1,1,8,5,5,5,5,5,5,1,16,4,172.198447109038,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-1.42483930334344
982,10,465,8,2,3,1,1,88,1,1,2,1,1,1,8,1,2,2,6,6,6,6,10,10,1,16,4,203.766688723793,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.7296332200566
982,10,467,8,1,3,3,1,88,1,1,1,1,1,3,7,1,4,7,7,7,8,8,8,8,1,16,4,225.970337627724,4,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-.416034380208685
982,10,468,8,1,3,11,1,88,1,1,2,1,1,4,5,1,99,99,6,6,8,8,7,7,1,16,4,166.428912817978,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,1.03352045674453
982,10,469,8,2,3,7,1,88,1,1,2,1,1,99,99,1,4,8,6,6,5,5,5,5,2,16,4,176.622278965223,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,1.42171276742206
982,10,471,8,2,4,3,1,88,1,1,2,1,2,2,8,1,2,2,8,8,9,9,8,8,1,16,4,205.380081543092,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-1.93774126687984
982,10,472,8,2,3,7,1,88,1,1,1,1,1,2,6,1,2,6,6,6,8,8,7,7,1,16,4,177.267067596363,2,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-1.24799250210866
982,10,473,8,1,3,10,1,88,1,1,9,1,1,2,8,1,2,2,7,7,8,8,7,7,1,16,4,213.604900789007,3,188.8,5.92307692307692,31.8753246753247,.0279578505376325,-1.46448178156075
1063,189,613,8,2,3,8,1,88,1,1,1,1,1,7,1,1,11,3,9,9,8,8,9,9,1,20,5,208.379985496099,3,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157,2.24137114897786
1063,189,614,8,2,4,1,1,88,1,1,1,1,1,4,7,1,9,7,9,9,10,10,9,9,1,20,5,205.516994371689,3,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157,1.02060533182091
1063,189,615,8,1,3,5,1,88,1,1,1,1,9,2,7,1,4,7,8,8,7,7,9,9,1,20,5,210.293848278452,3,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157,.719921616896611
1063,189,616,8,2,3,10,1,88,1,1,1,1,1,4,7,1,4,7,9,9,9,9,9,9,1,20,5,197.554199645746,3,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157,-.605180921787631
1063,189,617,8,1,3,8,1,88,1,1,2,2,9,99,99,1,99,99,7,7,5,5,6,6,1,20,5,133.972325842708,1,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157, 
1063,189,618,8,2,3,10,1,88,1,1,1,1,1,11,3,1,9,7,9,9,9,9,10,10,1,20,5,227.695959022804,4,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157,2.24137114897786
1063,189,624,8,2,3,12,1,88,1,1,1,1,1,4,7,1,9,7,7,7,7,7,7,7,1,20,5,173.032778292153,2,71.2880434782609,3.82608695652174,18.6321022727273,.200387088818157, 
